bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat
MA010120220801070496,두리디앤씨,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,서영빌딩,서울특별시 강남구 테헤란로87길 13,135880,06169,,,,127.05859847796,37.5086340051211
MA010120220804877063,소망약국,,G2,소매,G215,의약·화장품 소매,G21501,약국,G47811,의약품 및 의료용품 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,서영빌딩,서울특별시 강남구 테헤란로87길 13,135880,06169,,1,,127.05859847796,37.5086340051211
MA010120220801042074,코헨의원,,Q1,보건의료,Q102,의원,Q10208,성형외과 의원,Q86201,일반의원,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,,서울특별시 강남구 테헤란로87길 13,135880,06169,,,,127.05859847796,37.5086340051211
MA010120220801046368,마이피부과의원,,Q1,보건의료,Q102,의원,Q10204,피부/비뇨기과 의원,Q86201,일반의원,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,서영빌딩,서울특별시 강남구 테헤란로87길 13,135880,06169,,4,,127.05859847796,37.5086340051211
MA010120220801071448,(비앤에이치투자,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,서영빌딩,서울특별시 강남구 테헤란로87길 13,135880,06169,,10,,127.05859847796,37.5086340051211
MA010120220801042079,프리스티지오앤요가,,P1,교육,P106,기타 교육,P10603,요가/필라테스 학원,P85612,기타 스포츠 교육기관,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,서영빌딩,서울특별시 강남구 테헤란로87길 13,135880,06169,,9,,127.05859847796,37.5086340051211
MA010120220803320263,서울리더스비뇨의학과의원,,Q1,보건의료,Q102,의원,Q10204,피부/비뇨기과 의원,Q86201,일반의원,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,서영빌딩,서울특별시 강남구 테헤란로87길 13,135880,06169,,10,,127.05859847796,37.5086340051211
MA010120220801046438,김이안치과의원,,Q1,보건의료,Q102,의원,Q10210,치과의원,Q86202,치과의원,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101580012,1,대지,158,12,서울특별시 강남구 삼성동 158-12,116804166765,서울특별시 강남구 테헤란로87길,13,,1168010500101580012026485,서영빌딩,서울특별시 강남구 테헤란로87길 13,135880,06169,,5,,127.05859847796,37.5086340051211
MA010120220805547027,메테우스칠성제1차,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,,,127.058599731696,37.5102377926157
MA010120220801045955,경성면옥,,I2,음식,I201,한식,I20106,냉면/밀면,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,1,,127.058599731696,37.5102377926157
MA010120220801067682,앨리슨하이퍼앰,,M1,과학·기술,M105,광고,M10504,광고물 설계/제작업,M71393,"광고물 문안, 도안, 설계 등 작성업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,3,,127.058599731696,37.5102377926157
MA010120220804479925,법무법인로고스유한,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,14,,127.058599731696,37.5102377926157
MA010120220801071621,뉴비전인베스트먼트,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,15,,127.058599731696,37.5102377926157
MA010120220803308589,제이비내과의원,,Q1,보건의료,Q102,의원,Q10201,내과/소아과 의원,Q86201,일반의원,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,3,,127.058599731696,37.5102377926157
MA010120220801061472,벤처피플주,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,23,,127.058599731696,37.5102377926157
MA010120220801029748,포메인,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590000,1,대지,159,,서울특별시 강남구 삼성동 159,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,,서울특별시 강남구 테헤란로87길 36,135798,06164,,1,,127.058599731696,37.5102377926157
MA010120220804477563,한미글로벌건축사사무소주,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워빌딩,서울특별시 강남구 테헤란로87길 36,135973,06164,,,,127.058599731696,37.5102377926157
MA010120220803349583,인큐박스,,G2,소매,G208,가전·통신 소매,G20801,컴퓨터/소프트웨어 소매업,G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,,,127.058599731696,37.5102377926157
MA010120220801055831,유니코써치,,N1,시설관리·임대,N104,고용 알선,N10403,상용 인력 공급 및 인사관리 서비스업,N75122,상용 인력 공급 및 인사관리 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,17,,127.058599731696,37.5102377926157
MA010120220804060079,(스트래티직마케팅,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,3,,127.058599731696,37.5102377926157
MA010120220804332374,본죽,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,,,127.058599731696,37.5102377926157
MA010120220800163719,클럽메드바캉스주,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,5,,127.058599731696,37.5102377926157
MA010120220805375011,케이이아이씨,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,,,127.058599731696,37.5102377926157
MA010120220801046395,에이그레이트도심공항,터미널점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,2,,127.058599731696,37.5102377926157
MA010120220801070804,액티브인터내쇼날,,M1,과학·기술,M105,광고,M10501,광고 대행업,M71310,광고 대행업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,,,127.058599731696,37.5102377926157
MA010120220801068968,터너앤타운젠드,코리아,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워빌딩,서울특별시 강남구 테헤란로87길 36,135973,06164,,6,,127.058599731696,37.5102377926157
MA010120220801059727,에스디엘영업소,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,10,,127.058599731696,37.5102377926157
MA010120220801030366,밀밭,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590000,1,대지,159,,서울특별시 강남구 삼성동 159,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,,서울특별시 강남구 테헤란로87길 36,135798,06164,,1,,127.058599731696,37.5102377926157
MA010120220804220064,제이스카이콤주,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,N75210,여행사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590000,1,대지,159,,서울특별시 강남구 삼성동 159,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항,서울특별시 강남구 테헤란로87길 36,135525,06164,,24,,127.058599731696,37.5102377926157
MA010120220801025055,스피드코너,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,S96999,그 외 기타 달리 분류되지 않은 개인 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590009,1,대지,159,9,서울특별시 강남구 삼성동 159-9,116804166765,서울특별시 강남구 테헤란로87길,36,,1168010500101590009016088,도심공항타워,서울특별시 강남구 테헤란로87길 36,135973,06164,,,,127.058599731696,37.5102377926157
